accepted_idx	post_warmup_idx	logp	nu_0	nu_1	nu_2	nu_3	nu_4	nu_5	nu_6	nu_7	nu_8	nu_9	nu_10	nu_11	nu_12	nu_13	nu_14	nu_15	nu_16	nu_17	nu_18	nu_19	nu_20	nu_21	nu_22	nu_23	nu_24	nu_25	nu_26	nu_27	nu_28	nu_29	nu_30	nu_31	nu_32	nu_33	nu_34	nu_35	nu_36	nu_37	nu_38	nu_39	nu_40	nu_41	nu_42	nu_43	nu_44	nu_45	nu_46	nu_47	nu_48	nu_49
373	1550	-421.3869362758	3.6349161149	-4.5758511625	-3.9456580779	0.8319650264	3.5612149740	-0.3489981375	1.3812319661	-1.5090823370	1.0102595377	-0.7142701589	0.3108434458	0.5495663226	1.1197293510	0.7286997039	1.7148264364	-0.3836021466	0.0243937194	-1.3552589301	1.2224535735	-0.2375202335	-1.8435938166	-0.1537539341	1.1630497944	-1.0179445475	-1.2207085598	-2.0553958652	0.3978132080	-0.7044786068	0.4926405813	-0.6419883361	0.9844340181	-0.4763052300	0.6093452972	-0.8175387032	-0.7260904784	0.8386358967	-0.4344725781	-0.5584723340	-1.2439961566	0.5485118380	0.5560261930	1.0420719826	1.7231578925	-0.2018675817	-1.2654063711	0.1920147551	-0.8127553285	-0.2787843059	-1.0366683814	-0.2843510370
374	1561	-421.2652728090	3.8093849506	-4.6968439953	-4.0731108257	0.8063863909	3.8628271014	-0.1946541322	1.6339354326	-1.5256115418	0.8582578269	-0.7900263060	0.1570904127	0.6270110218	1.2657551416	1.0374222979	1.4789281466	-0.3373695316	-0.4374522016	-1.5737795606	1.1808313819	-0.0095124504	-1.7873301516	-0.0444831232	1.1154577268	-1.2546307997	-1.1473986778	-2.0945425707	0.3049586753	-0.7546703416	0.4241461879	-0.7873478009	0.8501656220	-0.5774016252	0.4977006771	-0.6896503576	-0.8626996161	0.5039294021	-0.5889763499	-0.0141991653	-1.5792123555	0.2419302777	0.5348289119	1.2446912782	1.7212341463	0.0400907102	-1.2680630917	0.2671336677	-0.6761505975	-0.2661480155	-1.1099033333	-0.5139151607
375	1564	-421.8448891099	3.8920711257	-4.5259437930	-4.0048441609	0.9269056263	3.7151296844	-0.3677946531	1.8631811259	-1.5221831290	0.9755195768	-0.5055677774	0.1999509375	0.5481324738	1.1529152466	1.2733897779	1.5580157106	-0.3644216413	-0.5693585812	-1.6645375786	1.1939877381	0.2537983344	-1.7811238855	-0.0922663951	1.1535697162	-1.2550117247	-1.1991933160	-2.1000688790	0.1018486785	-0.6447986173	0.0787546205	-0.8019220175	0.7849646183	-0.6538614557	0.0345563587	-0.8710294095	-1.0076605645	0.5775637371	-0.8331867208	-0.0097930621	-1.4855877914	0.4487663258	0.7428658748	0.9764451907	1.4926579646	0.0921403826	-1.1070746921	0.2633539933	-0.8834751814	-0.4600067619	-1.3190649573	-1.1352292883
376	1575	-420.2249818244	3.8560305098	-4.0109826668	-3.8395360182	0.5472518270	3.5955618223	-0.6099998050	1.8129957270	-1.3754454957	1.6858002417	-0.6935946797	0.1987812205	0.6481749411	0.7659326087	1.2154680494	1.3852343470	-0.1920173630	-0.5175867285	-1.9428639574	1.0278735652	0.5137301379	-1.7990718356	-0.1165695696	1.3252253267	-1.2953119751	-1.2777602904	-2.0698332631	0.1593249449	-0.3747095949	0.0142695239	-1.0435471029	0.7913738175	-0.3007924770	-0.0013748809	-1.0564937438	-1.0775088785	0.3251186712	-1.0516318068	0.0600187099	-1.5568599329	0.4284329790	1.0256146452	1.0759066590	1.6454958453	-0.0896675878	-1.1912200536	-0.2337236356	-0.9064683550	-0.1770288126	-1.1033356432	-1.2667700394
377	1578	-423.8272085025	3.9254735411	-4.0959361433	-3.8752523083	0.8770631373	3.6165362696	-0.7682339462	1.7626075691	-1.5945131861	1.8134298309	-1.0138189768	0.0363804191	1.0016501672	1.0531446841	1.0332619567	1.1186979929	-0.2798368546	-0.3226692910	-2.3194429101	1.5805501914	0.1286616130	-1.6744949819	-0.3526925605	1.1846464550	-1.2013724173	-1.2977785888	-1.8232968905	0.5363966223	-0.2606086829	0.1539107292	-1.0693094407	0.3106801097	-0.3542758380	-0.2479206370	-0.9037904143	-1.1794621580	-0.0111145460	-0.8836035978	0.3736575634	-1.7801169766	0.2334243998	0.6399242940	1.1060150672	1.5817037459	-0.0392504534	-1.3948812734	-0.1675513470	-0.9504415926	-0.2618144120	-1.1799540851	-1.2152180391
378	1580	-424.0742687600	3.9896347873	-4.0951907415	-3.9741567382	0.7075885860	3.6912373321	-0.8083525531	1.3253687991	-1.4768913574	2.1322321164	-0.9392679647	0.0224342035	1.0676606779	1.0081592160	0.9966346645	0.9692340714	-0.4649284014	-0.0141427066	-2.5242375760	1.7891094830	0.2268934167	-1.9389494805	-0.3699305226	1.0362567258	-1.1983524097	-1.1452473788	-1.6748964787	0.4545882442	-0.2014862954	0.3923876793	-0.8125149010	0.4028714323	-0.4913627207	-0.3520639163	-1.0602412149	-1.2856129440	-0.1727595491	-0.8610126771	0.4741383425	-1.8554807636	0.1059248522	0.6968176553	0.7365690522	1.4440344231	0.0454651726	-1.5501930409	0.3569978114	-1.4008575456	-0.4802506298	-1.0561841162	-1.1151579102
379	1582	-423.9689987813	4.0152561977	-4.1778187997	-4.1177507605	0.5880517890	3.5990392145	-0.7957405437	1.6214461631	-1.7162528670	2.2952510366	-0.6169547024	0.0309083627	1.2917857405	0.9690436539	0.6707702222	1.3086192386	-0.3919737853	-0.1481730440	-2.6064790244	1.9775443848	0.5347910633	-1.9403169102	-0.3324666919	0.7895580284	-0.9943925172	-0.9676864885	-1.8929632220	0.4760795618	-0.3501215900	0.1538020990	-0.7709861413	0.5070428999	-0.3681034075	-0.1827467398	-0.9736324918	-1.0395014634	0.0893594948	-0.9094968268	0.3575611336	-2.0237646271	0.1147656482	0.9666659891	0.5039802551	1.1697467126	-0.2783212169	-1.7319117867	0.2512401466	-1.3334580498	-0.6561978292	-0.8371388327	-0.9327845677
380	1591	-423.5961023132	4.3018063258	-3.8294007527	-4.1687566945	0.6117231852	3.3702451461	-0.5514599919	1.6053337452	-1.8723822054	2.4857680494	-0.8325954787	0.0776772256	1.0842400383	1.3892069384	0.7293264798	1.4645297419	-0.1557013058	-0.2899548720	-2.3344572994	1.8364027805	0.4507997844	-1.9558927795	-0.1868930346	0.9165111501	-1.0406404501	-0.9043299188	-1.8380711578	0.7403947115	-0.3075983182	0.3865896087	-0.6974071024	0.4984100733	-0.0607782634	-0.0303017095	-1.0379195517	-0.8687779868	0.0562259835	-0.7021756601	0.6379119205	-1.6502330183	0.3509936305	0.7091620830	0.3226311723	1.0275079470	-0.2240749033	-1.7114218916	0.3310548187	-1.4389222828	-0.8268814371	-1.0393544143	-0.6238395377
381	1592	-422.2412310832	4.0055624930	-3.4623859655	-4.2201021458	0.5820442614	3.5124201270	-0.5285017233	1.7127081931	-1.6483709435	2.5920359011	-0.8394412237	0.2787714104	0.9289060455	1.4013681476	0.7676653641	1.4945432030	0.0166130199	-0.2306340558	-2.1829411058	1.7081344803	0.4077112254	-2.0025408623	-0.1472723759	0.7099851450	-0.8949816704	-0.9302780022	-1.8872444948	0.9885070233	-0.0984730264	0.1343140954	-0.8532417251	0.3299754558	-0.0480496843	0.2376482145	-1.1591476619	-0.3501133615	-0.0879498695	-0.5065832494	0.7936490999	-1.4524366060	0.3845440372	0.7327831386	0.1538007935	1.0291752098	0.0343449904	-1.6786906271	0.4273925134	-1.8912480403	-0.5865262964	-0.8744432051	-0.4169669529
382	1596	-425.4188207682	4.0009996769	-3.4707506086	-4.4028231599	0.2654708535	3.7629228976	-0.7159261501	1.6812440528	-2.1511591886	2.5291655845	-0.6778315708	0.1985465450	1.0576720494	1.1684914927	0.7341174612	1.8158350866	-0.3833997338	-0.4046143019	-2.0866992431	1.5245218675	0.5850878658	-1.8883907772	-0.3030493228	0.6000632291	-1.0572255688	-1.3817716097	-2.1073797328	0.9377583725	-0.2399634348	-0.1243060593	-0.8491527776	0.2739563662	-0.3905015013	0.2962669374	-1.0412666949	-0.4496208736	-0.0311405674	-0.6949800687	0.8345168093	-1.6921610648	0.2752337003	0.7894757480	0.2562030641	0.9137348717	0.0766253069	-1.6176453697	0.3212473915	-1.9742429301	-0.7503692822	-0.8368159075	-0.6089244103
383	1599	-426.7856293439	4.2843896281	-3.1574151922	-4.5017097980	0.4404672902	3.7742987089	-0.7652958292	1.2964962784	-2.1464662644	2.3959244064	-0.6047174359	0.2190444724	1.1388336667	1.2431189573	0.6511362590	2.0211465395	-0.4883296417	-0.2540783761	-2.4110909228	1.2936401076	0.8518089361	-1.5091005158	-0.4350477253	0.3931520869	-1.1198828140	-1.1191412464	-2.0937945654	0.9936425940	-0.0834162102	-0.1749321049	-1.3399552152	0.2553484971	-0.6431098904	0.1714782817	-1.1062656867	-0.3821731158	-0.2684910990	-0.8737935320	0.8951530765	-2.0720262752	0.3736046227	1.0043339070	0.3108347707	1.0335977582	0.1326484452	-1.6347710069	0.7471922940	-2.1718714166	-0.4975096145	-0.8719600331	-0.8705080610
384	1608	-428.8132164771	4.4671103158	-3.1986587038	-4.2588703461	0.3267321637	3.8289065195	-0.7533185681	1.3243410431	-1.9592388104	2.3402266012	-0.8638687600	0.3907662454	1.2105706812	1.2759308766	0.8177317754	2.0289107030	-0.2966042609	0.0740212562	-2.5743765307	1.6416468926	0.8749317607	-1.3696366524	-0.3496594297	0.6450469486	-1.2473215388	-0.9954243440	-2.1327567286	0.9185368476	0.3148401547	-0.1941212007	-0.9671339857	0.0576103687	-0.8199153878	0.0834588708	-0.9879200547	-0.5425676370	-0.4242155351	-0.8047547122	0.9073324151	-2.0561914185	0.4944141487	0.8713974322	0.4212113795	1.3877462931	0.1738197214	-1.2188746210	0.6499826052	-2.1994718631	-0.7870984291	-0.6029026678	-0.9986386330
385	1610	-428.0107816605	4.3090969691	-3.4219498960	-4.2043401234	0.2416203671	3.8518483128	-0.5374342747	1.0572505149	-1.9291375102	2.3390196716	-0.5658544908	0.4064174652	1.2540563899	1.2471571071	0.6104206441	2.2909626224	-0.1440604955	0.0108016991	-2.2093245657	1.6949746000	1.1583796880	-1.0663976537	-0.6188345838	0.5837594587	-1.5235321643	-0.8726549848	-2.0871111374	1.1573054533	0.4080457198	0.0241727556	-0.8950459419	-0.1602719688	-0.9398732813	-0.1102663705	-0.9066069029	-0.4922662465	-0.5979940743	-1.0184210478	0.6922804100	-2.1136866585	0.3718338007	0.6543168083	0.3157139004	1.5064033232	0.4683031334	-1.3253148684	0.7316588789	-2.1271601682	-0.7855407371	-0.6639920214	-0.8232399133
386	1611	-428.1388736494	4.3309674899	-3.4340685015	-4.0670319287	0.3049063768	3.6861553808	-0.4153440779	1.0631474347	-1.6883272237	2.4797629445	-0.6351000288	0.2426376053	1.0898368493	1.2678519718	0.2821955477	2.1864605137	-0.2652531073	0.0047125726	-2.1180395970	1.8916493857	1.1093563505	-1.0932648356	-0.5443534173	0.8065607906	-1.6245396052	-0.9186032378	-2.0616593495	1.1955379304	0.3391858105	0.0596980357	-0.8678313889	-0.0863601897	-0.9674412421	-0.0213783452	-0.7161118453	-0.3002541895	-0.6030037699	-1.1110220868	0.7738900730	-1.9478658069	0.7289791464	0.9005822538	0.2330318890	1.3036233006	0.3638696899	-1.5886942898	0.4855037750	-1.9572871955	-1.3082548077	-0.4484293706	-0.5422725371
387	1613	-428.5265531872	4.0724973370	-3.4124116296	-3.8960405148	0.3304278228	3.2701572623	-0.4785086060	1.2403305210	-1.9372638792	2.8568418047	-0.6829519874	0.5072574106	1.0105427670	1.1228931931	0.1901608611	2.0972130064	-0.3721595818	-0.0926478362	-2.1016221346	1.4839347153	1.3226236684	-0.7909040595	-0.5968961677	1.0013478704	-1.5696620156	-1.1066143521	-2.6636036559	1.3153223356	0.3582025340	0.0315631452	-0.9718223954	0.2686909211	-1.0375542528	-0.2524149107	-0.5532901151	-0.6599356861	-0.5601429083	-0.5564598170	0.7380503486	-2.0742813556	0.8897812239	0.6407974762	0.3459130970	1.3871116139	0.0005676063	-1.8559776998	0.3836575316	-1.8380953574	-1.0780166834	-0.4432852347	-0.5046845616
388	1621	-428.8543315483	4.1959886309	-3.2514309737	-3.9637145246	0.3602674281	3.1152707948	-0.4590440127	1.1609243234	-1.9906830615	2.7636562405	-0.8041172959	0.4128799734	0.7019057488	1.2203792521	-0.0463221534	1.8927435955	-0.2713891990	0.0346052131	-2.0996620190	1.4582692543	1.4931425173	-0.7070306592	-0.7196288882	1.1556385371	-1.2966430080	-0.9672857102	-2.9813840355	1.0158058280	-0.0272749067	-0.1245245555	-0.9425830811	0.7483670998	-1.0770785354	-0.1495804775	-0.6060070869	-1.0412922805	-0.4364269030	-0.5215754713	0.8116926288	-2.3081704453	0.9221693162	0.5328552569	0.3862275773	1.4573113911	0.1910055251	-1.6446058929	0.6920185939	-1.6703162878	-0.8398700180	-0.3584198438	-0.5487225891
389	1622	-429.0297621394	4.2534191079	-3.4189520999	-3.9406332254	0.3834723878	2.9733768326	-0.3292369697	1.0645612495	-2.0521095531	2.4504863518	-0.8492552940	0.4973613204	0.7418194456	1.1230748275	-0.3337586290	1.6880520956	-0.4556487733	-0.0930873978	-2.2244677787	1.2986783572	1.4277634766	-0.8163421779	-0.5422588850	1.2315590591	-1.3106835213	-1.2797748885	-3.1848701344	1.2348504119	0.2240944526	0.0853034919	-0.8112948220	1.0231112351	-1.2199346172	-0.1301061275	-0.4562032201	-0.8554323688	-0.3381104666	-0.4903829343	0.5301726116	-2.1058335069	1.3010810937	0.1277050311	0.1412077422	1.5766801039	0.2189799202	-1.7231939735	0.6042999285	-1.8320778050	-0.8994507424	-0.7473589899	-0.6433484813
390	1624	-428.7823757785	4.1648078833	-3.6944933337	-3.9796721795	0.4299890264	2.7612554869	-0.3606674757	1.1936326468	-2.4504464801	2.2080148680	-0.8538388171	0.7377797711	0.8537639324	1.3103074225	-0.1004082465	1.9491367410	-0.8595480439	-0.0116833386	-2.0782812723	0.9648023485	1.1314837743	-0.6873539447	-0.5852979050	1.2837711724	-1.4362620084	-1.5083746795	-3.1708551108	1.0921642344	0.1646464229	-0.0841606432	-0.9117602605	0.7086349387	-1.5303996884	-0.0193355868	-0.5963170784	-0.6184085396	-0.6610079406	-0.5060542343	0.2758334031	-2.4587977986	1.5361470885	0.2316736590	0.2586132907	1.3743826873	0.1434601361	-1.5941433964	0.7010916696	-1.7546615711	-0.6784772128	-1.0574665922	-0.8992281291
391	1625	-427.6904739347	4.2664826418	-4.0612243969	-3.9420924328	0.3337668747	2.4840007042	-0.4182342333	1.2850779296	-2.4782062764	2.2193985698	-0.8941844681	0.6699661886	0.9384303896	1.2763918932	-0.1151063219	1.7446346962	-1.0280502146	-0.0995492065	-2.0772846056	0.8420373756	0.8062617921	-0.1962392776	-0.6638083348	1.2368531303	-1.6869186636	-1.4971362477	-2.7493816408	0.8337702804	0.3182855719	0.1092278520	-1.0355086229	0.8605999120	-1.6775053763	0.1581358284	-0.4524773009	-0.5345713509	-0.1698130608	-0.5672428246	0.5234208448	-2.2335836270	1.7503686462	0.3517889845	0.1798835195	1.5230319160	-0.0495618705	-2.0693289186	0.6928605587	-1.6744459608	-0.8371481155	-1.0240522728	-1.1376302894
392	1626	-427.4642644322	4.1745920722	-4.2542118034	-4.0788776380	0.0270152626	2.7511593638	-0.3494101044	1.4341874325	-2.7796073735	2.1168868491	-0.8577924414	0.6731089483	1.0092329370	0.9607651637	0.0677709370	1.8122497549	-0.9224802803	-0.0664255707	-2.0931672483	0.8886119726	0.7503382087	-0.1986518429	-0.7841711049	1.1711452024	-1.8342314795	-1.1104409574	-2.8679593084	0.7883280570	0.3703097419	0.0063614684	-1.3872391571	0.2717334082	-1.7158634605	-0.2418168004	-0.0860376465	-0.5587392022	-0.1001740864	-0.4385388537	0.1741966842	-2.0713744958	1.8417447511	0.2381393482	0.2502899966	1.5301187796	0.3112284092	-2.0439435389	0.5490972133	-1.7291461987	-0.8893042246	-0.9807534968	-1.0352780367
393	1629	-427.8623528820	4.3737541205	-4.2441217065	-4.3844990835	0.3526469732	2.7156136329	-0.4266103616	0.9292841184	-2.6942177476	1.8948819679	-1.1295394716	0.6653226288	1.4808265079	0.6398691404	-0.0850682610	1.7928338646	-0.9114671360	-0.4003904902	-1.8581224639	0.9917367205	1.2953687943	0.0215270179	-0.8341330274	0.9287162788	-1.8834175560	-1.0740371157	-2.8667128219	0.4573740306	0.5408147146	0.1014795374	-1.0509765164	0.0535283912	-1.5842968729	-0.2784958188	-0.2062323947	-0.9423901083	0.1014776424	-0.4677146658	0.2758996153	-2.3278754458	1.7675838188	0.2698053822	0.4902515362	1.1882816742	0.3408773104	-1.8458509026	0.6982932403	-1.7697041889	-0.8613317285	-1.2374936601	-1.2166866695
394	1630	-427.0962918280	4.2220132297	-4.3695733959	-4.1620398939	0.4257663240	2.7682078001	-0.3119298665	0.7878323963	-2.5841686366	1.8036565602	-0.9202627778	0.3145367900	1.5354018890	0.8526309630	0.0959997097	1.8194256244	-0.7574532797	-0.5149102417	-2.0331752893	0.9574215967	1.3766187592	0.1175682522	-0.9504449297	0.7034785073	-1.8638008131	-0.9495743398	-2.7696824696	0.2595851851	0.7701497159	0.3725926911	-1.0570896871	-0.1500496828	-1.5997462281	-0.4528882219	-0.3015719586	-1.0485785070	0.0835180738	-0.3041428000	0.0476514326	-2.3383030159	1.6445105289	0.1066052049	0.2990016274	1.3990543072	0.2648897681	-1.9938100315	0.5363864573	-1.7654361268	-1.0009429934	-1.4579888340	-1.1512451750
395	1663	-427.2218376618	4.3967709142	-4.5469314942	-4.4920384773	0.6157991499	2.8409176767	-0.3976183008	1.1854253221	-2.4127696042	1.7705762399	-0.9634047950	0.5620597569	1.6095587703	0.9510996975	0.2129116287	1.9731583998	-0.6689899525	-0.6274455125	-1.7867079780	1.0953193202	1.3604599913	-0.2142272098	-0.9541115818	0.8224243198	-1.4341147425	-0.7918949868	-2.7114718992	0.2234195218	0.7124310584	0.1398327854	-1.2112875931	-0.1466275014	-1.6762434437	-0.7354187508	-0.2986038313	-0.7553060792	0.2332721306	-0.4162580661	-0.3809700028	-2.3464940096	1.5136570933	-0.2482312044	0.3307476253	1.3804065485	0.5718909515	-1.8966981272	0.6002357078	-1.7125800110	-1.0302803632	-1.4149324239	-0.7389817518
396	1664	-428.0890258393	4.4206086959	-4.3210016950	-4.5592550162	0.7774421860	2.7680222197	-0.3380818051	1.2086394221	-2.4980712757	1.5622063226	-0.9128079409	0.7406819602	1.6804086037	1.0776985357	0.3461922573	2.1959952270	-0.5640984348	-0.6025873624	-1.7759321030	0.9937377521	1.2361372452	0.2139628004	-1.1760670755	0.8819068691	-1.3638853959	-0.9330842887	-2.6451602293	0.3044935510	1.1454174480	0.0793632682	-1.0429395782	-0.0990301294	-1.2961007097	-0.7229969969	-0.0799870908	-0.9690288027	-0.0314960622	-0.4195551507	-0.5484191948	-2.2891659686	2.0920367394	-0.1753831644	0.0625829292	1.2875811615	0.3897660528	-1.8435180704	0.3901429976	-1.4059380745	-0.7416799664	-1.6106020441	-0.8541974980
397	1665	-427.7627903096	4.1534713076	-4.4974003515	-4.6173298539	0.7896522840	2.7994195730	0.0107809607	1.2554318099	-2.4227944709	1.6921319406	-0.8501564263	0.6632833123	1.8119922443	1.2208541864	0.4659867614	1.9540190435	-0.3675490154	-0.6730082854	-2.1348768894	0.7602560317	0.8986127552	0.0217420937	-1.0885763289	1.0049558905	-1.7529684031	-1.1335953087	-2.5869660717	0.4636500480	0.9843249377	0.3466049309	-0.8444110027	-0.1728575703	-1.3901273189	-0.6485858461	0.2951001344	-0.6260917650	-0.0782194222	-0.5985294278	-0.3742451991	-2.1524598902	2.3306913747	-0.2480623913	0.1392168135	1.1889766400	0.5348833420	-1.8570763619	0.2975780392	-1.2861061706	-0.8104932455	-1.6254848931	-0.6077610918
398	1671	-427.3334227662	4.0133265442	-4.2179430344	-4.8792957657	0.7938748795	2.9995877345	-0.1614316682	1.0139955547	-2.5207168422	1.7196353634	-0.9284760207	0.3599259290	1.4514318585	0.9976882781	0.3180683192	1.7184111097	0.0969795104	-0.4858093097	-2.0556744660	0.5035764026	0.8684296012	0.0366726741	-1.0480029637	0.8982306137	-1.7439722850	-1.1596079880	-2.4205436944	0.1839265373	0.9537729263	0.5061021796	-0.8939455580	-0.2424939171	-1.4734821369	-0.4836486505	0.2774531059	-0.4663552796	-0.1042048726	-0.8672192801	-0.1827067422	-2.0427087640	2.4129057031	-0.2064879188	0.4919334375	1.0621017304	0.3250313171	-1.8255243376	0.0355635185	-1.6097327133	-0.7576292433	-1.4464416206	-0.4366666117
399	1672	-431.4149461962	3.9588204166	-4.4123243861	-4.8831954813	0.4323553704	2.8306989008	0.0416634883	1.2118415350	-2.4046257413	1.6285178443	-1.2070944952	0.4197287895	1.1761753838	1.2688979145	0.2654368208	1.5130268423	0.0103440613	-0.5896377850	-1.7449765937	0.6975374144	0.9491727966	0.1556920839	-1.4255416484	0.9866602060	-1.5050606633	-1.1218810029	-2.4266589257	0.4145414261	1.2767514743	0.5815240577	-0.8507906997	-0.1826634773	-1.5125648437	-0.2557240012	0.4053175548	-0.0312306620	-0.1055747703	-0.6988568591	-0.2022527840	-2.0811629382	1.9590611735	-0.3488187429	0.7083698985	0.9468541151	0.4933521620	-1.8397999695	0.1826479582	-1.4012946583	-0.8418544859	-1.4671849551	-0.6755875913
400	1676	-428.4033782676	4.2840097478	-4.1362092003	-4.7776969975	0.4953131441	2.8017699433	0.1447717879	1.1471479919	-2.7536248287	1.3788916010	-1.1365435121	0.1918899480	1.0612401343	1.3141667595	0.4102212438	1.4468731351	0.3244300738	-0.5417682754	-1.9501241500	0.5934748730	0.9216249951	0.5845053286	-1.9199408974	0.8680273273	-1.7985153391	-1.3219657460	-2.4302115617	0.1968918375	1.4047670673	0.6397491034	-1.1769696793	-0.1996769861	-1.4259767067	-0.4472009064	0.7249421184	0.0454073532	0.0612905231	-0.6355836154	-0.0420033022	-2.2643726481	1.7153026227	-0.5759623273	0.5323101321	1.0813383031	0.4176504562	-1.3456303888	0.4529613047	-1.4338166615	-0.7748550770	-1.1430265395	-0.8259208703
401	1680	-427.5251467678	4.3538405424	-4.1788880308	-4.5113549266	0.4239943133	2.9236467667	0.0518812767	1.2983770602	-3.0112818317	1.5434382251	-1.1771843801	0.1857314793	1.1750107885	1.4328409298	0.4521762174	1.3846326057	0.3351528865	-0.5940021999	-1.9350214780	0.6412650707	1.0169065185	0.7894614721	-2.0767716555	1.0577845499	-1.8129935074	-1.3097532190	-2.3277957477	0.4316704433	1.5498105112	0.3870850689	-0.9477594073	0.0005862358	-1.4820849010	-0.1962202000	0.9001748506	0.1112788469	0.0337325507	-0.7105722988	0.1563486754	-2.2955050563	1.8853895505	-0.7425263024	0.2849597377	0.8703714204	0.7848508457	-1.2976337299	0.5250643398	-1.1809270161	-0.9714172319	-1.3150523276	-0.6314399083
402	1694	-428.8026005860	4.4909284001	-4.2232110765	-4.1607637701	0.4336381056	3.1113484827	-0.0108301707	0.9259569202	-2.9367567451	1.5716433418	-1.6642942841	0.2086982535	0.9643713893	1.4484180370	0.3766314811	1.1533063870	0.2328667335	-0.7616648613	-2.2132481002	0.7335450361	1.1392149375	0.7708761219	-1.9442844332	1.2762731564	-1.8874319173	-1.2628573189	-2.5325636053	0.5934413165	1.6834986595	0.5106848173	-1.1032647993	0.2584954952	-1.5494729178	-0.1596094407	0.7207802823	0.2039245152	-0.4792131433	-0.8065082103	0.0816597119	-2.3361505329	2.1283101725	-0.4672264685	0.2257667912	0.5873891468	0.6869228134	-1.3778667163	0.6604616134	-1.3050944440	-0.5734176295	-1.1762464447	-0.2240437704
