accepted_idx	post_warmup_idx	logp	nu_0	nu_1	nu_2	nu_3	nu_4	nu_5	nu_6	nu_7	nu_8	nu_9	nu_10	nu_11	nu_12	nu_13	nu_14	nu_15	nu_16	nu_17	nu_18	nu_19	nu_20	nu_21	nu_22	nu_23	nu_24	nu_25	nu_26	nu_27	nu_28	nu_29	nu_30	nu_31	nu_32	nu_33	nu_34	nu_35	nu_36	nu_37	nu_38	nu_39	nu_40	nu_41	nu_42	nu_43	nu_44	nu_45	nu_46	nu_47	nu_48	nu_49
716	2861	-417.4374495957	1.7034509335	5.5961612244	-5.0024598211	1.6198332310	-0.9261255679	0.7991352522	0.9997163470	-2.9295356027	1.2849616868	0.3711362987	-2.3896681166	-1.5999667618	0.4735549605	1.0292036932	-0.1384617846	-0.7062610322	-1.8634729746	1.2880226931	-0.2787399576	-1.5476078144	1.7728526741	-0.9592850876	-0.5931728686	-0.1663900399	0.2237445773	0.0441756239	-0.3819436386	0.9619063298	-0.7845941500	-1.2638892810	1.9599203148	0.0719819805	-0.1154871089	-0.6123810887	0.2332239097	-1.6897154014	-0.2568385126	-0.4637747762	-1.3417054667	0.5081628869	0.1252316403	-0.3090937034	0.5083566084	1.8432832790	-0.1969426234	0.1105644848	0.1749243512	-0.6433139987	0.2991388286	0.3426221721
717	2865	-418.5889398727	1.8143895354	5.5731211112	-4.8496523046	1.7298785501	-1.2045673158	0.4639840377	0.8460253876	-2.9104520961	1.4698167231	0.7239435068	-2.3043529678	-1.3269365464	0.3849429638	1.2858812769	-0.4569588828	-0.9269760243	-2.1267638135	1.1988633300	-0.0859639808	-1.3072121387	1.6512746645	-0.9131911508	-0.5456105170	-0.1978642716	0.0475468189	0.0613340263	-0.1968397209	0.9911714574	-0.7715734333	-1.2669097492	1.9783667231	-0.1879884202	-0.2038184251	-0.5088989835	0.2905639608	-1.5383000850	-0.1764490614	-0.3693117202	-1.3034149765	0.5828975546	0.1434556409	-0.0376613561	0.5199817898	1.7578456977	-0.3489726492	-0.0909040003	0.0202727197	-0.9219396616	0.2343193163	0.4532056965
718	2866	-415.6301934403	1.8981366022	5.0418669078	-5.2977229926	1.3659028307	-1.0295265793	0.5996409621	0.9938041020	-2.5634249572	1.7713142953	0.7673826255	-2.2943764539	-1.1514375034	0.2109253021	1.4690604490	-0.2963196566	-0.9674748851	-2.3168093326	1.3963534865	0.1652612195	-1.2150084808	1.5409870653	-0.8567796835	-0.4807817889	-0.3423390014	0.2337781893	0.1542409264	-0.1734728893	1.0368813299	-1.0155360640	-1.2740961109	1.9141470117	-0.1388862953	-0.1091196574	-0.5449094939	0.2271554490	-1.5373350897	-0.4326655559	-0.4016332596	-1.1291662429	0.1086270112	0.1539984885	-0.4151340336	0.2133752675	1.8880974727	-0.4533811170	0.0326102070	0.0207537121	-0.9031526794	-0.3010914033	0.7611089351
719	2871	-415.5475216787	1.8932767238	4.9564828954	-5.2914749550	1.4664840951	-0.4072991277	0.5795261590	1.1227694974	-2.5128950977	2.0100823668	0.6127644571	-2.3087024528	-1.3273613877	0.4020016367	1.8404544668	0.0693313902	-0.4239870038	-2.2427024880	1.6926789676	0.3665457955	-1.0282910152	1.6329564527	-0.8112686094	-0.3928726190	-0.1291881715	0.5004658687	0.1736418639	0.1982760153	0.7653478993	-0.8903381863	-1.2900750238	1.4809009107	0.0294868645	-0.3451701077	-0.7414841722	0.5046875631	-1.7031522602	-0.3997267784	-0.4437870823	-1.4168705757	0.1757346310	0.0517563664	-0.1199940099	0.2038602293	1.8048819391	-0.3117343868	-0.0673205178	0.2720136874	-0.7663772453	-0.3678497558	0.7378918825
720	2875	-417.4655443044	1.9049966220	5.0640172711	-5.4491764764	1.8125788125	-0.1514268194	0.6896089264	1.0671299896	-2.3453222366	1.9462888283	0.3690107245	-2.2136149518	-1.2338220962	0.6288706150	1.8523306220	0.1659329104	-0.4629871303	-2.0539841885	1.8096928466	0.4149962447	-0.9955344135	1.6192242081	-0.6999535129	-0.2791275225	-0.4709511783	0.6030221743	0.3316708145	0.3219790788	0.6309337045	-0.8524833110	-1.2968413637	1.9213810010	0.0707730590	-0.3629192266	-0.6756307521	0.4855460887	-1.8994945828	-0.1077979280	-0.7836954467	-1.3726299926	0.2298055833	0.0858004896	0.2420041056	0.4278382870	2.1016636713	0.0246864465	-0.1365142229	0.3316535673	-0.5642033478	-0.3825605643	0.5727134966
721	2876	-416.6060630638	1.9494868238	4.9382002660	-5.3597787582	1.7319535462	0.0916255638	0.7489539665	1.6924392206	-2.3995498729	1.9002736083	0.5780968806	-2.1204321235	-0.9994612349	0.3790452108	1.5775623023	0.0681861476	-0.5693681722	-2.1808215144	1.9447143726	-0.0813532591	-1.0585233426	1.7969954965	-0.3311015353	-0.1535906871	-0.4049759275	0.5254889282	0.3023252445	0.1785521508	0.3989090624	-0.9394891915	-1.0899636432	1.7247856204	0.3272019149	-0.2559188982	-0.5495594555	0.3887030838	-1.7058144555	-0.3184497651	-0.9426443621	-1.0948545747	0.2298043132	-0.3038640054	0.1637897184	0.0688872396	1.9203442766	-0.4109132163	0.0511072505	0.4856707692	-0.6881575777	-0.3130901775	0.3099458124
722	2886	-417.0958877243	1.9145374130	4.9358833149	-5.2793817155	1.7346247832	0.3119287961	0.8738601742	1.5658898729	-1.8923719561	1.7920659574	0.5878252938	-1.9177035818	-0.8957147441	0.4605435479	1.3811798274	-0.1621532692	-0.6440195644	-2.4416815163	2.0169990011	-0.0556466354	-0.8293803018	1.5420973468	-0.5243736565	-0.0399079863	-0.2189230853	0.4738023571	0.1499723947	0.3273973697	0.3053759986	-1.0629600577	-1.2795132164	1.6725931426	0.2906186120	-0.3113479891	-0.5255594046	0.2773173943	-1.9779688705	-0.1308685984	-0.8307590503	-1.0701011649	0.3879871385	-0.2607866591	-0.0471546785	-0.0547731110	1.8543122243	-0.4827510244	-0.3678203907	0.5124156540	-0.7145261277	0.0717809657	0.1346902789
723	2887	-414.2114145582	1.6747683805	4.9902539035	-5.2833032497	1.3807492528	0.0558490741	1.0345839668	1.2612616950	-1.6952106801	1.5188318142	0.7742130064	-1.7595624043	-0.5401187150	0.4028934881	1.5068924407	-0.0764797785	-0.5842809433	-2.3240503335	1.9645311436	-0.1147125826	-0.7040647357	1.3657340408	-0.5038030144	0.0472039551	0.1412622513	0.6142376916	-0.0805315502	0.1310123527	0.2387779169	-0.8545794375	-1.2409892996	1.6229423468	0.2507610167	-0.2710324533	-0.8459313031	0.1379941403	-2.0892411408	0.0763874289	-0.8017647731	-1.0663298107	0.4569834170	-0.5240490626	-0.0435107966	0.0245137082	1.7653868149	-0.3604694485	-0.3264101270	0.2704634718	-0.8487826961	0.0106676330	0.1289496073
724	2890	-415.3351771337	1.2743864253	4.9765937250	-5.4668090250	1.3237830370	-0.1767149788	0.8067859182	1.5261082298	-1.8216844573	1.8472643678	0.4817129358	-1.9932181548	-0.6017404025	0.4960839535	1.5594424238	0.1330160728	-0.3199317320	-2.6371770662	1.8961252835	0.0433760638	-0.6586222925	0.9748382167	-0.6117637736	0.2065777559	0.0331649824	0.5421014559	0.0738601822	-0.0304461023	-0.1213281026	-0.7582299759	-1.1049784041	1.4017220534	0.4096004057	-0.1126468675	-0.8079267090	0.1456161145	-2.4772769167	0.2564824948	-0.6114530741	-1.0045111642	0.3425458163	-0.5487172331	0.2018026120	0.2508054002	2.0100605528	-0.3146529780	-0.3317170977	0.5492202812	-0.6197302265	0.4507077241	0.2459405077
725	2891	-415.6298582804	1.3346155748	4.8094452428	-5.5039905013	1.5763482227	0.2212569400	0.8137003565	1.8186490975	-2.0107888080	2.0245100710	0.2263488160	-1.7711528336	-0.4506785467	0.8609760929	1.5988044458	-0.0858620506	-0.4649338691	-2.6752823607	1.7189389911	0.1346302152	-0.6828320490	0.9589088897	-0.5324760360	0.1201319765	0.3312673035	0.3113636227	0.2479943776	-0.0781824302	-0.1279374571	-1.1065862530	-1.2077395901	1.5504313324	0.1478918114	0.1625589286	-0.6526539864	-0.1908136573	-2.3123126698	0.5848354936	-0.7863650477	-0.9834062508	0.4785289959	-0.4081384967	0.2351582966	0.3468072454	2.0398752343	-0.3699222995	-0.2876961626	0.3677967267	-0.5297081329	0.5237800124	0.2698736712
726	2904	-416.8846232214	1.3445363856	4.9260209797	-5.5724664869	1.4856035157	0.1447264060	0.3657044333	1.8010084136	-2.1359158596	1.9059428814	0.6099636062	-1.9391340591	-0.3512702456	0.7066157496	1.3870164661	-0.0699934965	-0.4527077311	-2.6151040576	2.0073849321	0.0362257387	-0.6520230447	0.9374443493	-0.5066438840	0.1422835717	0.2962906778	0.3130602914	0.4810568841	-0.4179893601	-0.2820778253	-1.2179172437	-1.1497483387	1.6942319226	0.2999615763	0.0269784547	-0.0402602707	-0.4263801703	-2.2063166377	0.4721396763	-0.5150737415	-1.0267453726	0.3294038437	-0.2704061675	0.3618728677	0.2140504427	2.2935209725	-0.4100088031	-0.4750808778	0.1001352066	-0.6338847342	0.3211299961	0.2807247104
727	2905	-416.6517815667	1.5688673389	4.6800184631	-5.4475655941	1.6684331967	0.1744972570	0.3162989580	1.8925097651	-1.9657538353	1.9295299896	0.5593942824	-1.8743454289	-0.4840167317	0.5883842408	1.0987796983	0.1035460141	-0.3111675536	-2.6959556893	2.0011687042	0.1495387360	-0.5619544431	1.0238619876	-0.7582115652	-0.2846283573	0.4697242519	-0.0211925158	0.5150345947	-0.4110358533	-0.5425983994	-1.2252908241	-1.3370965710	1.9452010719	0.2363136873	0.2410367769	0.0143083877	-0.2617914922	-1.9939849548	0.7145375683	-0.6927295090	-1.1293688550	0.1171818532	-0.3318562703	0.4674870006	0.2824893276	2.4096762501	-0.3326589865	-0.9143940379	-0.1270122746	-0.5377309461	0.5567388864	0.4976776990
728	2916	-416.9207771191	1.7451953582	4.5241053637	-5.3946829515	1.0844907819	0.2894906875	0.6451915450	2.3957059949	-2.0865248292	1.8841453857	0.5729086597	-1.9003176029	-0.6597844584	0.8114647975	0.9516349690	-0.2162877346	-0.2914508826	-2.5943737635	1.9926108180	-0.1044696272	-0.2641001100	0.9735064225	-0.9575843301	-0.7514128715	0.4197013266	0.1822159904	0.4951012905	-0.5108291764	-0.3155200228	-1.1863027869	-1.2603223633	1.7816031937	0.3029652815	0.5120961804	-0.0659534034	-0.0625374810	-1.7085227711	0.4831747280	-0.7208688175	-1.1942631545	-0.0145664587	-0.2103504662	0.4310361550	0.3947820720	1.9833552831	-0.1238938226	-1.3489639225	0.0536158312	-0.6155817878	0.3733156996	0.4833855195
729	2919	-413.1395207533	1.5957829858	4.4432421199	-5.6427141593	0.8133259371	0.0190497829	0.6224088956	2.1906087253	-1.9177432159	1.6257596114	0.6277492043	-1.9335856365	-0.5287192865	0.7287423582	0.9083231891	-0.0479520564	-0.0621887350	-2.4258961213	1.7080439887	-0.3214048618	-0.2340410880	0.8588388321	-0.6455525104	-0.8279560847	-0.0558201589	0.3380523865	0.5006332125	-0.5961679210	-0.3684143858	-1.1272770725	-1.3125922126	1.8610706663	0.4102053765	0.3132014641	0.0874196922	-0.4011944359	-1.9320237589	0.6370094230	-0.5240867550	-1.1014288395	-0.2301145406	-0.2376753274	0.3774098161	0.3782074890	1.7615466179	-0.1805038680	-1.3691215374	0.1700241692	-0.5345658837	0.5331589176	0.5496918543
730	2920	-412.4156116757	1.5526042361	4.5512382660	-5.6565970787	0.6734165437	0.1476333898	0.8978006353	1.9601580076	-1.8947799731	1.8167251780	0.7333503181	-1.8743501464	-0.7709145558	0.4286846343	0.8071870684	-0.2059957474	-0.0611523833	-2.4509239525	1.4273512599	-0.2720411582	-0.4270873354	1.0485939970	-0.1097739461	-1.0376530352	0.0429281476	0.6693213322	0.4139337079	-0.1985222408	-0.3918966678	-0.8308344273	-1.4460178355	1.9320303585	0.2710552732	0.0205578646	-0.1942460205	-0.4668483235	-1.9601423144	0.6986055592	-0.5344428297	-0.8233441525	-0.1972299094	-0.3580814121	0.3082882589	0.3220717136	1.2444110089	0.0026995765	-1.3373612458	0.2423668891	-0.5856928383	0.3447890092	0.5625811342
731	2922	-411.9712713802	1.5411957433	4.7420002264	-5.5505743170	0.8923607455	0.1769221029	0.7409440199	1.7721619657	-2.0394997728	1.5025670485	0.6699687770	-1.5561136880	-0.6566928233	0.7654653850	0.9975228886	-0.2459525415	-0.0810716659	-2.4732527976	1.3005993239	-0.2780088800	-0.4508519562	1.0716306708	-0.2296423439	-1.1522706257	0.1407263522	1.0066652136	0.1360443728	-0.1335459805	-0.4744122254	-0.6486086837	-1.5042909054	1.7771066741	0.3054729876	0.1595258123	0.0433630024	-0.5138259014	-1.5205098200	0.7140566602	-0.6780238934	-0.7032478482	-0.2633900507	-0.1718750470	0.1176052696	0.1369055783	1.2749307417	-0.0303865884	-1.2973287466	0.1065577787	-0.8550855222	0.5378271489	0.7142838875
732	2926	-412.9716676763	1.5053993121	4.9168582548	-5.4051360085	1.2287313731	0.5415595719	0.5872060787	1.3006720751	-1.8855354603	1.2820041400	0.8535373874	-1.3724028433	-0.8413808261	0.9919215894	0.9494102384	-0.0310335960	0.1668244291	-2.5723690366	1.1428127566	-0.2324475922	-0.6319011532	1.1056575601	-0.3558864549	-1.2081525185	-0.0920347080	1.0642892850	0.3160654669	0.1389839037	-0.8428680811	-0.3927680143	-1.5979063048	1.8187855112	0.2614508035	-0.0079478299	-0.0509943508	-0.5152144086	-1.2542452365	0.5723480489	-0.3524267739	-0.6218702537	-0.2502773684	-0.4273823425	0.0311847395	0.0079626513	0.8867907036	0.1293931234	-0.9418199247	0.1997944079	-0.9293979870	0.6011148824	0.9755609966
733	2928	-413.6565154416	1.4870514439	4.6950335030	-5.2398633737	1.1852492036	0.3994592066	0.6550019587	1.3301310490	-2.0183114927	1.4708356478	0.2597514667	-1.7285537224	-0.8408284042	0.8843334414	1.0712559456	0.3002438158	0.2753259874	-2.4545789378	0.8673857475	-0.3162587657	-0.7159314779	1.1356001973	-0.5563712348	-1.1354635233	-0.0375154950	1.0056559723	0.6779235132	0.3458710887	-0.9941381041	-0.8163289312	-1.7108266625	1.8969168298	0.3412127965	-0.4697043556	0.0851751081	-0.4580012831	-1.0424981644	0.3635302061	-0.2687939438	-0.7027335911	-0.2697507765	-0.1847662314	-0.1867741998	0.1047791667	1.1182084939	-0.1840564630	-0.8920147912	-0.0898532298	-1.0032212571	0.7431027846	0.8726672333
734	2930	-412.9495359180	1.3705049704	4.7925807104	-5.4782617846	1.5558871199	0.5237219024	0.5958044092	1.5353297357	-1.9567986691	1.6789757236	0.2263523624	-1.9214964470	-0.7023334066	0.4852750853	0.8547233035	0.0895496340	-0.0823382061	-2.5355427716	0.8056786013	-0.2876761260	-1.0260019110	0.9156711291	0.1629392523	-1.2514087715	-0.3550172945	0.9245528614	0.7809904002	0.4640279592	-0.8466849550	-1.0572519585	-1.9113186439	1.7840817794	0.5388920572	-0.1627835105	0.0836950917	-0.7598633240	-1.0462584749	0.2734959555	-0.2484400523	-0.5517829486	-0.3062552545	-0.2527302336	-0.1966256956	0.5640319119	1.1980704219	-0.2110717944	-0.9375041419	-0.2658884169	-0.9216367846	0.5164011436	0.7386385366
735	2940	-414.7705658978	1.3724743965	4.9618367529	-5.5106233430	1.3979400824	0.2188236989	0.5017726607	1.6400293965	-2.2245929939	1.1556572441	0.0816517974	-1.6673874437	-0.5202503560	0.7682412532	0.7658166783	0.1461126552	0.1971619256	-2.5084010130	0.8225695436	-0.4275433220	-1.1064738888	0.8753702607	0.1307577576	-1.2640467415	-0.1910556357	1.2902657177	0.7903464576	0.5505737876	-0.7976210810	-1.5371337683	-1.9757824503	1.6294469939	0.5183395614	-0.0064380714	0.2845574221	-0.8747344678	-1.4234063457	-0.0356148287	0.2896808563	-0.3504067397	-0.2166072953	-0.3543708862	-0.1047907782	0.8314904894	1.2372040637	0.1950805241	-0.8802180567	-0.2773125364	-0.5741296467	0.5307594389	0.7862996066
736	2941	-413.4504666736	1.1713523452	4.9955875036	-5.4325905668	1.2594959074	0.4497367779	0.6167519511	1.5926806471	-1.9651791576	0.9292813250	0.1926085991	-1.6891742556	-0.7935639541	0.5300868394	0.9412661394	0.4204499044	0.2614766507	-2.5722592531	0.7406245775	-0.4957501240	-1.1053905271	0.7655034306	-0.0352309792	-0.8836286048	-0.2417206892	1.1664785211	0.9574880638	0.5740844822	-0.7888120319	-1.4403376104	-2.0737308400	1.4717456740	0.4019329944	0.1290266293	0.7084930405	-0.7337279974	-1.0606413326	-0.0476723478	0.2903022800	-0.3082010065	-0.0811181207	-0.2750951779	-0.1756807932	0.6662039383	1.0657108017	0.2181432814	-0.7366200493	-0.0053898595	-0.7355591468	0.5211045495	0.7407835841
737	2946	-413.7705006875	1.3843681868	4.8380105486	-5.5356456140	0.9830416385	0.2180395977	0.3607712716	1.4456821662	-2.0299288174	1.0623197051	0.3033985390	-1.5941064536	-0.8089008569	0.2569670750	0.6086534935	0.2827474322	0.2279806611	-2.7278590720	0.8270928840	-0.7599750399	-1.2519779829	0.7568512650	-0.0475288565	-0.6495039567	-0.5266355560	1.0101042149	1.0202937904	0.7474951552	-1.1084810881	-1.6372859058	-2.1138785303	1.1622249882	0.4495100028	0.5191264448	0.6444963120	-0.4097445962	-0.9617720062	-0.0101022790	0.3287747380	-0.5668140879	-0.0265617541	-0.3513637658	-0.4452718399	0.6954284527	1.0504425694	0.4327592441	-0.8194604179	0.0919027271	-0.8215863563	0.5647471588	0.6746649237
738	2947	-414.1158050557	1.4571821444	4.8824690884	-5.5099030552	1.1000346682	0.1932406509	0.5389571671	1.5801995324	-2.1965648668	1.2111738441	0.1769460185	-1.3725875668	-0.7020772241	0.4690145798	0.6988719417	0.4532549878	0.2793497393	-2.3583801874	0.8770046446	-0.9537821021	-1.3541588225	0.9915613801	-0.1465496614	-0.5726934057	-0.5405145825	1.1333735563	1.1204474570	0.4652273674	-1.1809501088	-1.6689985986	-2.2616525687	0.9908714390	0.2684415822	0.5378027485	0.7197902211	-0.3477416255	-0.6056832561	0.3593272181	0.3617481645	-0.4880116770	-0.0788811563	-0.5791484579	-0.3869704606	0.4955359852	1.1371319810	0.5619641470	-0.8969216181	0.5421401214	-1.1599084709	0.3319352001	0.6328336663
739	2949	-415.8419121719	1.6049890961	4.9002372006	-5.1230532560	1.2974691535	-0.0401451736	0.8305928376	1.6188378973	-2.5342555324	1.4107166427	-0.0472793993	-1.6634267143	-0.4744559212	0.7679141267	0.6988255637	0.5768709321	-0.0068483620	-2.5259334872	0.9233000393	-0.9470091865	-1.2683095871	0.8885361843	-0.0244823086	-0.7845473889	-0.4554619610	0.8389279020	0.9883171969	0.3411902895	-0.8407136429	-1.5004899442	-2.4659594120	1.3097004898	0.2429235492	0.6362128386	0.6765255085	-0.2623948926	-0.5503337124	0.0048309827	0.4277674875	-0.6375776250	-0.4231338750	-0.2440379167	-0.1353037495	0.6358539860	1.0739184289	0.1484546149	-0.8009029635	0.5095906909	-0.9899394910	0.2672930678	0.7635734810
740	2952	-415.3408985056	1.6564009521	4.8318571840	-5.2176481382	1.4602716327	-0.1643011149	0.9088432762	1.5017879073	-2.4332849845	1.2578642208	-0.4100476818	-1.3458756476	-0.7028997033	0.7185821273	1.0084652166	0.4800866141	0.0640228002	-2.8010596776	0.9553248558	-0.8782047290	-1.0687372095	0.7763782296	-0.0325950210	-0.4764828617	-0.2821076256	1.0124050079	1.0227609486	0.5671104684	-0.8188307423	-1.7306420074	-2.2240381973	1.4483496282	0.6328535536	0.6362755987	1.1373689630	0.3736603676	-0.7470734728	0.0532066069	0.3118281226	-0.2783727912	-0.6039906109	-0.5478901601	-0.2375663596	0.5302608857	0.9860332378	0.4369550519	-0.6797974757	0.6613453071	-1.1502619293	0.3773806810	0.8609423684
741	2953	-416.2926241825	1.6629218238	4.9352920035	-5.4182717042	1.5742574964	-0.0796888991	1.1003418275	1.5143515005	-2.3672058033	1.4280025201	-0.4471228264	-0.9568523754	-1.2469651431	0.7519876219	1.2002825339	0.3961574135	0.1605234691	-2.4856291857	0.6790403353	-0.9540178931	-1.0321975320	0.5233931328	-0.2108909276	-0.7145851388	-0.3932414879	1.0664459030	0.8731509600	0.7504345818	-0.4856820924	-1.8215633082	-2.4541132649	1.5025369675	0.9782836865	0.8036615826	1.3179372377	0.5262536268	-0.4921337244	0.0946459456	0.5925093701	-0.7604709286	-0.3378959119	-0.6699621243	0.1538956000	0.5363460409	1.1079290806	0.2875765141	-0.2065623471	0.7108953811	-0.9227940791	0.7907550860	1.0224703014
742	2959	-417.2099873154	1.6262306879	4.5433462724	-5.4307353072	1.2915639991	0.1258320820	1.1119670746	1.6848112353	-2.4462348790	1.2856782692	-0.5805601615	-0.7553268456	-0.9550352134	0.5059466320	1.2211047007	0.3917876347	0.0459042639	-2.6396591058	0.9878443012	-0.8073306892	-1.1694366349	0.3267177567	0.0436926553	-0.9587665650	-0.0135882591	1.3410375282	0.9682900947	0.6341748743	-0.6578405551	-1.8171316577	-2.5428961891	1.5102411593	1.1433233061	0.5243431901	1.0947411347	0.9396981780	-0.6394642574	0.2563182665	0.8794097060	-0.7325947942	-0.1373459783	-0.8179037023	0.3430155593	0.2890823802	1.1482169354	0.2803266054	-0.4981168655	0.8786244556	-0.9020536214	0.8078965052	1.0740555157
743	2975	-418.3835250072	1.7318695700	4.6882503025	-5.3692279242	1.0010922163	0.1445818305	1.0235232219	1.7790532908	-2.3410439437	0.8632385908	-0.4138159946	-0.6637412255	-0.9301856148	0.5299489406	1.3130466137	0.6632229148	-0.2180157038	-2.5881558415	0.9517248715	-0.7517465115	-1.4149142761	-0.0653294763	0.4057819443	-0.6061840221	-0.1317318898	1.3503026723	1.0928599410	0.6904507809	-0.6235334025	-1.7950688367	-2.4466648909	1.4913735778	1.2452576128	0.3208809574	0.9458583704	1.1802241845	-0.6828556524	0.0904560918	1.0313101567	-0.6489484665	-0.0012307472	-1.1290777306	0.5023446304	0.3133121392	1.1585510121	0.1822618000	-0.6063304580	0.6636773393	-0.9939253967	0.6824599629	1.1672705940
744	2978	-420.8970500161	1.6410377089	4.6482186250	-5.1810695545	1.0306235591	0.3368871941	0.9957785520	1.9072932793	-2.6001895564	1.0242400397	-0.3672954963	-0.7726642410	-0.8212735085	0.0691713990	1.7774734158	0.5787608565	-0.2252218951	-2.6838757874	0.8048424974	-0.8332135312	-2.0823764864	-0.1076269075	0.4847010076	-0.8340131997	-0.0958861288	1.4158095180	0.9718386531	0.6108502956	-0.7103664051	-1.8176758139	-2.5814107415	1.3495561196	0.9192840641	0.2661216777	0.7411647747	1.1125747979	-0.7046599109	-0.3034331377	1.0249862531	-1.0708402596	0.1496740390	-0.9480391849	0.6083041938	-0.2328756796	1.3459512534	0.3659165831	-0.3515798213	0.5072778962	-0.9282261373	0.5319542220	1.1152454698
745	2984	-420.6217757083	1.5856152978	4.6726568200	-5.0670287178	0.7535312326	0.1527214324	0.8839055169	1.5115419407	-2.3746022686	0.6852240129	-0.4890970385	-0.6577628292	-0.7536113867	0.2387159332	1.6303118456	0.7404361242	-0.3204304022	-2.5465350394	0.9829725423	-0.6652932827	-2.2772526092	-0.0617214266	0.3930792212	-0.8704031973	-0.1129988905	1.0957046779	1.0303391292	0.4044371547	-0.3104827652	-1.9988405499	-2.5266979895	0.9501619990	1.0733370173	0.2209008914	0.9186485404	1.2954404135	-0.7560609792	-0.5044783656	0.5149006448	-0.5649934609	0.4108302166	-1.1790763045	0.8251688740	-0.5077637545	1.2087249511	0.4572736587	-0.6827193076	0.3321838229	-0.4403779429	0.4860671951	1.4079688030
